id,parent0,parent1,time,is_sample
86369,98870,90786,8,0
86373,90199,90999,8,0
86381,98883,95558,8,0
86382,98883,95558,8,0
86397,93120,91449,8,0
86401,99738,97684,8,0
86418,92254,93714,8,0
86433,93332,98235,8,0
86436,92254,93714,8,0
86438,90134,92674,8,0
86444,96809,93565,8,0
86445,99367,93820,8,0
86449,99447,92020,8,0
86450,91853,99190,8,0
86453,99293,99749,8,0
86464,94389,96736,8,0
86476,94616,99404,8,0
86480,95576,97617,8,0
86489,92836,95502,8,0
86510,97670,96241,8,0
86540,95222,92670,8,0
86558,96945,91323,8,0
86580,90199,90999,8,0
86605,90197,97830,8,0
86614,94773,91004,8,0
86615,96636,94437,8,0
86638,96636,94437,8,0
86649,99127,98878,8,0
86654,96636,94437,8,0
86660,98614,93450,8,0
86662,98940,91026,8,0
86680,99464,90631,8,0
86689,93869,96839,8,0
86727,91317,98807,8,0
86743,92093,97465,8,0
86747,90987,96178,8,0
86790,92159,91887,8,0
86794,92370,96197,8,0
86795,93980,94335,8,0
86799,92150,96837,8,0
86821,92254,93714,8,0
86823,90199,90999,8,0
86826,94578,91173,8,0
86842,95010,93624,8,0
86849,90134,92674,8,0
86851,94400,90185,8,0
86860,99947,96692,8,0
86872,94618,92132,8,0
86887,98978,96844,8,0
86892,92836,95502,8,0
86925,99293,99749,8,0
86937,97556,92118,8,0
86974,93314,90515,8,0
86977,92278,94684,8,0
86989,93120,91449,8,0
86997,92093,97465,8,0
87006,99534,92939,8,0
87014,92836,95502,8,0
87021,94618,92132,8,0
87034,93561,97533,8,0
87041,93120,91449,8,0
87042,98365,90214,8,0
87049,99952,96766,8,0
87054,91853,99190,8,0
87056,90199,90999,8,0
87067,95350,95259,8,0
87077,92278,94684,8,0
87090,99952,96766,8,0
87099,92254,93714,8,0
87117,97823,98048,8,0
87121,90199,90999,8,0
87125,93120,91449,8,0
87169,98883,95558,8,0
87190,99952,96766,8,0
87224,98508,95705,8,0
87241,91420,90764,8,0
87243,91853,99190,8,0
87268,98672,95805,8,0
87277,94303,94658,8,0
87281,92254,93714,8,0
87291,92254,93714,8,0
87307,94487,93306,8,0
87309,99973,90544,8,0
87324,96631,94003,8,0
87325,98883,95558,8,0
87334,92635,99162,8,0
87359,90769,98149,8,0
87363,96709,90393,8,0
87369,99896,95489,8,0
87372,99980,94509,8,0
87378,94072,97909,8,0
87389,95945,93038,8,0
87393,91464,96146,8,0
87411,99293,99749,8,0
87421,90852,91988,8,0
87434,90134,92674,8,0
87435,93120,91449,8,0
87472,98269,96863,8,0
87485,98883,95558,8,0
87500,93741,98479,8,0
87506,98506,93766,8,0
87513,92254,93714,8,0
87514,90852,91988,8,0
87516,94648,99577,8,0
87520,97106,92872,8,0
87555,90199,90999,8,0
87605,91963,94556,8,0
87610,98595,97585,8,0
87615,98365,90214,8,0
87620,96636,94437,8,0
87663,90337,92609,8,0
87680,90191,95794,8,0
87684,93432,90706,8,0
87689,99824,90174,8,0
87715,98365,90214,8,0
87718,94618,92132,8,0
87735,94773,91004,8,0
87746,99952,96766,8,0
87751,90109,92302,8,0
87756,99459,96442,8,0
87780,99947,96692,8,0
87783,92836,95502,8,0
87794,99293,99749,8,0
87808,96636,94437,8,0
87810,93120,91449,8,0
87813,93120,91449,8,0
87823,99292,96591,8,0
87828,92278,94684,8,0
87832,98365,90214,8,0
87837,90199,90999,8,0
87867,95966,99632,8,0
87877,91420,90764,8,0
87900,92836,95502,8,0
87917,93332,98235,8,0
87926,99952,96766,8,0
87941,94217,93516,8,0
87944,98883,95558,8,0
87954,92178,98811,8,0
87955,94829,90481,8,0
87957,94624,90968,8,0
87963,93332,98235,8,0
87970,98883,95558,8,0
87995,91420,90764,8,0
88002,99952,96766,8,0
88016,92174,95151,8,0
88024,90212,97958,8,0
88027,91420,90764,8,0
88031,99293,99749,8,0
88033,95392,98975,8,0
88055,91378,92195,8,0
88056,94618,92132,8,0
88059,91230,94160,8,0
88072,98365,90214,8,0
88144,92254,93714,8,0
88157,92295,95238,8,0
88168,93111,97890,8,0
88187,98883,95558,8,0
88189,96778,93288,8,0
88226,95004,99778,8,0
88231,92278,94684,8,0
88233,99293,99749,8,0
88239,92836,95502,8,0
88260,91819,93315,8,0
88268,92836,95502,8,0
88365,91913,92307,8,0
88398,93244,93441,8,0
88408,93964,97621,8,0
88425,91420,90764,8,0
88430,95429,98808,8,0
88448,99082,95403,8,0
88472,97389,97052,8,0
88499,94773,91004,8,0
88510,92278,94684,8,0
88511,97611,90176,8,0
88515,97787,92336,8,0
88522,93120,91449,8,0
88564,99947,96692,8,0
88567,95212,97672,8,0
88570,98999,93685,8,0
88574,99952,96766,8,0
88589,96636,94437,8,0
88592,93503,90814,8,0
88595,91420,90764,8,0
88620,93332,98235,8,0
88624,90199,90999,8,0
88638,98365,90214,8,0
88668,93813,93613,8,0
88670,95940,96836,8,0
88700,98883,95558,8,0
88702,92278,94684,8,0
88750,95049,92158,8,0
88755,98365,90214,8,0
88762,96636,94437,8,0
88768,99947,96692,8,0
88772,93120,91449,8,0
88775,92836,95502,8,0
88785,99293,99749,8,0
88796,94990,98799,8,0
88799,99263,95351,8,0
88800,90852,91988,8,0
88835,90852,91988,8,0
88844,92254,93714,8,0
88847,91574,93691,8,0
88864,97827,94404,8,0
88889,91502,96671,8,0
88900,92278,94684,8,0
88915,95003,99575,8,0
88928,92626,98439,8,0
88929,96636,94437,8,0
88932,99293,99749,8,0
88943,92093,97465,8,0
88962,93332,98235,8,0
88982,99952,96766,8,0
88983,96636,94437,8,0
88989,93120,91449,8,0
89002,91853,99190,8,0
89003,93145,91858,8,0
89020,91853,99190,8,0
89023,93749,93810,8,0
89025,93230,91999,8,0
89031,99992,95793,8,0
89040,98436,96170,8,0
89052,97619,96706,8,0
89095,99947,96692,8,0
89100,95173,99103,8,0
89101,95560,97951,8,0
89124,98365,90214,8,0
89135,95797,97471,8,0
89157,94773,91004,8,0
89165,94357,96855,8,0
89181,94773,91004,8,0
89184,90852,91988,8,0
89191,92836,95502,8,0
89202,98365,90214,8,0
89204,99952,96766,8,0
89215,96409,99182,8,0
89238,91501,96012,8,0
89240,90060,91037,8,0
89255,92836,95502,8,0
89267,99874,95425,8,0
89283,90550,97728,8,0
89287,94421,96391,8,0
89290,91837,96724,8,0
89303,90866,95283,8,0
89317,99947,96692,8,0
89321,91689,90775,8,0
89331,98644,98861,8,0
89342,91033,96726,8,0
89344,92093,97465,8,0
89354,96636,94437,8,0
89360,91853,99190,8,0
89367,92836,95502,8,0
89386,99947,96692,8,0
89411,90134,92674,8,0
89413,90199,90999,8,0
89431,98264,90779,8,0
89447,98435,93378,8,0
89457,92093,97465,8,0
89480,94618,92132,8,0
89483,98883,95558,8,0
89486,99142,91119,8,0
89488,91420,90764,8,0
89515,92093,97465,8,0
89523,92093,97465,8,0
89524,96629,92557,8,0
89559,90127,91206,8,0
89567,98837,99562,8,0
89570,97396,93467,8,0
89587,95365,98268,8,0
89589,94004,98233,8,0
89593,93266,92367,8,0
89597,93742,94253,8,0
89599,92851,99795,8,0
89610,99023,97782,8,0
89617,92278,94684,8,0
89641,92093,97465,8,0
89646,99952,96766,8,0
89649,96638,96849,8,0
89652,98883,95558,8,0
89653,98365,90214,8,0
89656,90094,94510,8,0
89668,90460,97127,8,0
89699,90134,92674,8,0
89703,98883,95558,8,0
89710,92093,97465,8,0
89723,94618,92132,8,0
89727,95264,90093,8,0
89734,91372,94104,8,0
89736,90134,92674,8,0
89759,91420,90764,8,0
89766,96034,90230,8,0
89769,91853,99190,8,0
89775,95655,96764,8,0
89807,98883,95558,8,0
89816,93120,91449,8,0
89819,92308,94186,8,0
89831,96830,95182,8,0
89835,93902,98910,8,0
89853,96636,94437,8,0
89861,90086,91252,8,0
89862,93332,98235,8,0
89871,98883,95558,8,0
89882,97922,93008,8,0
89886,93067,97761,8,0
89893,96034,90230,8,0
89920,93595,94611,8,0
89936,93120,91449,8,0
89946,99952,96766,8,0
89983,91876,92170,8,0
89985,99547,91753,8,0
90005,104926,102115,9,0
90030,108477,103129,9,0
90060,104029,104459,9,0
90068,104052,104549,9,0
90076,109003,108890,9,0
90086,108645,105342,9,0
90087,105100,102847,9,0
90092,104700,107128,9,0
90093,106138,102576,9,0
90094,108225,104964,9,0
90109,104904,106670,9,0
90127,104795,104872,9,0
90134,109526,100848,9,0
90174,109409,103894,9,0
90176,104029,104459,9,0
90185,104926,102115,9,0
90191,101623,107493,9,0
90196,104029,104459,9,0
90197,106689,107466,9,0
90199,106689,107466,9,0
90212,104701,105152,9,0
90214,106874,103230,9,0
90215,108585,102995,9,0
90225,100578,105767,9,0
90230,109409,103894,9,0
90249,108751,106593,9,0
90252,104926,102115,9,0
90273,101623,107493,9,0
90279,104029,104459,9,0
90283,103830,100245,9,0
90305,104926,102115,9,0
90337,105024,100102,9,0
90339,108477,103129,9,0
90350,105835,104883,9,0
90360,103739,108406,9,0
90371,100987,101236,9,0
90374,106212,101795,9,0
90393,102480,107234,9,0
90418,106287,101471,9,0
90423,109916,101322,9,0
90447,100578,105767,9,0
90455,100425,106399,9,0
90460,106212,101795,9,0
90481,100946,107780,9,0
90483,101623,107493,9,0
90493,109526,100848,9,0
90515,107409,106475,9,0
90527,106240,104107,9,0
90530,107195,109192,9,0
90532,100437,100375,9,0
90539,105117,105017,9,0
90544,104963,103707,9,0
90550,108477,103129,9,0
90552,104957,108328,9,0
90569,100297,107628,9,0
90628,106138,102576,9,0
90631,106016,107621,9,0
90645,104934,105909,9,0
90651,105606,101115,9,0
90654,106689,107466,9,0
90664,104029,104459,9,0
90665,102498,101941,9,0
90674,109409,103894,9,0
90675,101623,107493,9,0
90699,100334,104494,9,0
90706,106472,107153,9,0
90723,104009,108915,9,0
90764,103172,100449,9,0
90769,108585,102995,9,0
90775,108840,101972,9,0
90779,109106,103495,9,0
90786,103052,101073,9,0
90809,103739,108406,9,0
90812,109713,109243,9,0
90814,106138,102576,9,0
90819,103329,107421,9,0
90843,102001,106664,9,0
90850,101623,107493,9,0
90852,108156,103970,9,0
90863,104329,100161,9,0
90866,102036,108167,9,0
90882,104671,101377,9,0
90910,109485,104435,9,0
90950,103739,108406,9,0
90959,108447,107579,9,0
90968,100741,101125,9,0
90977,101623,107493,9,0
90987,109995,105621,9,0
90988,104329,100161,9,0
90995,109316,101909,9,0
90999,108477,103129,9,0
91004,109106,103495,9,0
91019,108477,103129,9,0
91024,104029,104459,9,0
91026,106801,103391,9,0
91033,100578,105767,9,0
91037,104926,102115,9,0
91041,109106,103495,9,0
91074,100101,102810,9,0
91082,104926,102115,9,0
91109,104052,104549,9,0
91119,103172,100449,9,0
91131,109409,103894,9,0
91134,104963,103707,9,0
91148,107434,108851,9,0
91173,102867,101814,9,0
91206,109409,103894,9,0
91210,106138,102576,9,0
91230,104963,103707,9,0
91252,101623,107493,9,0
91261,101905,107838,9,0
91273,106225,102396,9,0
91294,102708,107497,9,0
91305,108477,103129,9,0
91317,105993,108238,9,0
91323,104052,104549,9,0
91328,109313,107683,9,0
91372,109966,106132,9,0
91376,103857,107223,9,0
91378,102567,106154,9,0
91386,100786,103738,9,0
91387,103739,108406,9,0
91395,103422,105386,9,0
91420,104661,103664,9,0
91423,106138,102576,9,0
91449,106072,101724,9,0
91464,100657,102861,9,0
91483,105924,102037,9,0
91484,104926,102115,9,0
91500,106138,102576,9,0
91501,100885,102944,9,0
91502,109202,109870,9,0
91506,109003,108890,9,0
91536,109454,108278,9,0
91555,104029,104459,9,0
91574,105732,104596,9,0
91600,107907,106489,9,0
91612,109913,101203,9,0
91620,106881,107115,9,0
91625,105008,106579,9,0
91630,108156,103970,9,0
91646,102150,108276,9,0
91666,101623,107493,9,0
91689,108477,103129,9,0
91692,108849,109471,9,0
91710,109003,108890,9,0
91753,109526,100848,9,0
91811,108477,103129,9,0
91819,109675,104077,9,0
91830,108156,103970,9,0
91837,100015,103617,9,0
91846,109560,101298,9,0
91849,108477,103129,9,0
91853,104052,104549,9,0
91858,106138,102576,9,0
91860,108477,103129,9,0
91864,106684,106341,9,0
91876,109727,106956,9,0
91881,105548,105996,9,0
91887,106495,107008,9,0
91890,100395,100037,9,0
91907,104963,103707,9,0
91913,103172,100449,9,0
91963,108477,103129,9,0
91988,104029,104459,9,0
91999,104329,100161,9,0
92006,103172,100449,9,0
92018,108477,103129,9,0
92020,101511,106676,9,0
92026,109003,108890,9,0
92040,106733,109148,9,0
92045,101902,100367,9,0
92093,108585,102995,9,0
92099,108585,102995,9,0
92110,104638,109665,9,0
92118,103272,107863,9,0
92132,109106,103495,9,0
92145,100305,104594,9,0
92150,104963,103707,9,0
92153,106689,107466,9,0
92158,101623,107493,9,0
92159,106689,107466,9,0
92166,102802,105063,9,0
92167,100578,105767,9,0
92170,103424,105115,9,0
92174,101508,109532,9,0
92178,104052,104549,9,0
92195,100578,105767,9,0
92214,100431,105344,9,0
92238,106689,107466,9,0
92254,101623,107493,9,0
92255,106138,102576,9,0
92278,109003,108890,9,0
92291,103739,108406,9,0
92293,104329,100161,9,0
92295,108905,100314,9,0
92301,109409,103894,9,0
92302,106172,108301,9,0
92307,107570,108350,9,0
92308,104926,102115,9,0
92323,103424,105115,9,0
92336,105836,100139,9,0
92344,101623,107493,9,0
92367,105668,100768,9,0
92370,102052,102842,9,0
92421,109003,108890,9,0
92437,108585,102995,9,0
92448,108736,105157,9,0
92467,109141,106740,9,0
92484,109697,103197,9,0
92485,104329,100161,9,0
92486,104926,102115,9,0
92506,109003,108890,9,0
92507,100578,105767,9,0
92545,104329,100161,9,0
92557,104147,101466,9,0
92578,102476,105321,9,0
92594,107868,100524,9,0
92609,104329,100161,9,0
92626,109938,104146,9,0
92635,106138,102576,9,0
92640,100333,101530,9,0
92647,101623,107493,9,0
92670,109409,103894,9,0
92674,106212,101795,9,0
92679,106212,101795,9,0
92701,106689,107466,9,0
92715,106689,107466,9,0
92718,103315,107583,9,0
92722,100950,101488,9,0
92729,101424,109059,9,0
92781,108270,102112,9,0
92804,104926,102115,9,0
92811,100664,107909,9,0
92830,103172,100449,9,0
92836,104788,101629,9,0
92844,101614,105591,9,0
92847,109187,101098,9,0
92851,108156,103970,9,0
92862,109253,102818,9,0
92872,103242,102676,9,0
92877,106212,101795,9,0
92904,108004,104675,9,0
92905,103253,109502,9,0
92926,100451,104277,9,0
92930,105970,104772,9,0
92939,106212,101795,9,0
92942,106212,101795,9,0
92960,107000,106822,9,0
92971,101311,100917,9,0
92988,104029,104459,9,0
93001,104329,100161,9,0
93008,107333,107753,9,0
93013,108156,103970,9,0
93027,103739,108406,9,0
93036,106212,101795,9,0
93038,104052,104549,9,0
93061,104052,104549,9,0
93065,106689,107466,9,0
93067,104963,103707,9,0
93095,103739,108406,9,0
93111,106138,102576,9,0
93120,109537,106986,9,0
93129,104329,100161,9,0
93144,109106,103495,9,0
93145,105699,100991,9,0
93166,108585,102995,9,0
93167,108585,102995,9,0
93177,109941,106704,9,0
93187,109258,103828,9,0
93203,108156,103970,9,0
93230,108477,103129,9,0
93233,104329,100161,9,0
93244,108585,102995,9,0
93247,109331,101339,9,0
93251,106015,106830,9,0
93252,106689,107466,9,0
93266,107853,103289,9,0
93268,105567,100481,9,0
93276,104090,102189,9,0
93288,104029,104459,9,0
93301,104329,100161,9,0
93304,104054,102747,9,0
93306,105318,101169,9,0
93314,108585,102995,9,0
93315,108156,103970,9,0
93317,106039,108179,9,0
93327,105768,103195,9,0
93332,101968,108834,9,0
93356,109526,100848,9,0
93366,109445,103408,9,0
93369,108348,104613,9,0
93370,104029,104459,9,0
93378,107215,106163,9,0
93411,102690,105716,9,0
93415,106138,102576,9,0
93416,102060,103484,9,0
93419,108973,106657,9,0
93432,102578,106962,9,0
93436,102901,108502,9,0
93441,104963,103707,9,0
93447,109106,103495,9,0
93450,101375,100378,9,0
93467,108477,103129,9,0
93470,103778,101065,9,0
93503,108379,107632,9,0
93508,105261,106792,9,0
93516,104926,102115,9,0
93521,106689,107466,9,0
93527,100861,105439,9,0
93555,104291,108251,9,0
93558,104373,104057,9,0
93561,109003,108890,9,0
93562,102150,108276,9,0
93565,103749,107119,9,0
93568,100578,105767,9,0
93582,109409,103894,9,0
93586,103739,108406,9,0
93595,104329,100161,9,0
93613,100493,102986,9,0
93624,103628,108735,9,0
93685,100555,101088,9,0
93687,109800,108258,9,0
93690,109526,100848,9,0
93691,100068,101580,9,0
93694,108585,102995,9,0
93714,108690,108269,9,0
93741,108477,103129,9,0
93742,100340,103516,9,0
93745,108594,102528,9,0
93749,102150,108276,9,0
93766,105153,105921,9,0
93778,108156,103970,9,0
93792,107069,101768,9,0
93804,104029,104459,9,0
93810,104029,104459,9,0
93812,102887,105748,9,0
93813,109360,102072,9,0
93820,104295,109151,9,0
93840,108691,109583,9,0
93869,108744,101956,9,0
93899,107584,106907,9,0
93902,105230,104073,9,0
93948,101757,102177,9,0
93964,106138,102576,9,0
93969,103172,100449,9,0
93980,108156,103970,9,0
93994,109106,103495,9,0
93997,106138,102576,9,0
94003,104963,103707,9,0
94004,106138,102576,9,0
94012,102401,102048,9,0
94015,104329,100161,9,0
94058,105448,103478,9,0
94067,101362,102163,9,0
94069,106689,107466,9,0
94072,106689,107466,9,0
94104,104926,102115,9,0
94122,108490,105469,9,0
94125,100309,101317,9,0
94160,102820,103491,9,0
94166,106858,102596,9,0
94186,106865,102160,9,0
94190,109003,108890,9,0
94192,108942,106359,9,0
94199,104926,102115,9,0
94206,109106,103495,9,0
94215,106591,101152,9,0
94217,100578,105767,9,0
94253,101154,102007,9,0
94284,100347,100301,9,0
94303,104741,108041,9,0
94335,105092,100013,9,0
94338,109409,103894,9,0
94339,108539,107342,9,0
94357,106212,101795,9,0
94375,109036,107051,9,0
94389,104052,104549,9,0
94398,109526,100848,9,0
94400,102150,108276,9,0
94404,109003,108890,9,0
94408,104029,104459,9,0
94421,103002,100357,9,0
94437,102366,102078,9,0
94461,109409,103894,9,0
94487,104963,103707,9,0
94506,104029,104459,9,0
94509,106138,102576,9,0
94510,107097,105500,9,0
94521,102150,108276,9,0
94532,106972,104173,9,0
94535,105513,109350,9,0
94556,109003,108890,9,0
94576,104963,103707,9,0
94578,102150,108276,9,0
94611,104963,103707,9,0
94616,104438,109671,9,0
94618,106689,107466,9,0
94624,104963,103707,9,0
94642,106212,101795,9,0
94648,107262,101216,9,0
94658,101623,107493,9,0
94680,100100,105672,9,0
94684,105347,102855,9,0
94707,100578,105767,9,0
94711,108477,103129,9,0
94720,107063,103658,9,0
94723,100578,105767,9,0
94744,103739,108406,9,0
94756,109526,100848,9,0
94766,107044,102041,9,0
94773,109780,107988,9,0
94785,104926,102115,9,0
94825,106212,101795,9,0
94829,106384,108074,9,0
94832,106689,107466,9,0
94850,105936,108933,9,0
94883,104955,105555,9,0
94886,108477,103129,9,0
94893,105294,101404,9,0
94900,109409,103894,9,0
94908,104029,104459,9,0
94942,104029,104459,9,0
94950,102150,108276,9,0
94977,104926,102115,9,0
94979,104543,108661,9,0
94985,107496,103365,9,0
94990,109974,109444,9,0
94992,104029,104459,9,0
95003,103701,105382,9,0
95004,102723,109102,9,0
95010,103822,109956,9,0
95027,106668,100816,9,0
95042,104963,103707,9,0
95049,109409,103894,9,0
95059,104029,104459,9,0
95068,107042,109190,9,0
95076,106545,104473,9,0
95081,107073,102123,9,0
95100,109003,108890,9,0
95115,109409,103894,9,0
95122,101921,104532,9,0
95147,109409,103894,9,0
95151,101623,107493,9,0
95171,106691,102950,9,0
95173,103172,100449,9,0
95175,100900,103755,9,0
95181,108622,102565,9,0
95182,109409,103894,9,0
95183,109003,108890,9,0
95188,109106,103495,9,0
95199,109020,107463,9,0
95200,103438,101473,9,0
95205,104963,103707,9,0
95212,106813,105957,9,0
95222,106689,107466,9,0
95223,103172,100449,9,0
95236,102150,108276,9,0
95238,102150,108276,9,0
95259,108467,100926,9,0
95264,106015,106830,9,0
95272,107907,106489,9,0
95283,101623,107493,9,0
95287,107888,107320,9,0
95297,106479,101745,9,0
95322,108156,103970,9,0
95340,104233,109290,9,0
95350,100905,109440,9,0
95351,103172,100449,9,0
95365,108606,103983,9,0
95368,107387,109380,9,0
95378,103447,106233,9,0
95387,108270,102112,9,0
95392,104329,100161,9,0
95403,104029,104459,9,0
95425,101823,103550,9,0
95426,104963,103707,9,0
95429,104072,102353,9,0
95447,108477,103129,9,0
95456,100270,105525,9,0
95489,106935,107985,9,0
95500,106212,101795,9,0
95502,108479,100640,9,0
95511,104052,104549,9,0
95535,108477,103129,9,0
95558,101072,109307,9,0
95560,101418,101807,9,0
95576,105731,105238,9,0
95597,108156,103970,9,0
95605,104052,104549,9,0
95631,102283,102274,9,0
95655,104329,100161,9,0
95661,108585,102995,9,0
95705,108154,105517,9,0
95716,108156,103970,9,0
95732,109003,108890,9,0
95738,104898,106906,9,0
95746,103783,101856,9,0
95781,104520,107926,9,0
95793,101557,107995,9,0
95794,108477,103129,9,0
95797,108156,103970,9,0
95805,108334,102925,9,0
95811,104926,102115,9,0
95834,102864,107810,9,0
95858,106691,102950,9,0
95869,109421,102968,9,0
95882,104052,104549,9,0
95893,101447,107611,9,0
95910,104295,109151,9,0
95925,101623,107493,9,0
95936,100578,105767,9,0
95940,101623,107493,9,0
95945,105609,107673,9,0
95948,107960,108330,9,0
95963,108585,102995,9,0
95966,100578,105767,9,0
95987,104926,102115,9,0
96007,103172,100449,9,0
96011,106367,102872,9,0
96012,100118,107895,9,0
96017,106212,101795,9,0
96021,108156,103970,9,0
96029,104333,105090,9,0
96034,104329,100161,9,0
96050,100334,104494,9,0
96053,109526,100848,9,0
96059,104926,102115,9,0
96086,104696,104684,9,0
96146,102447,102130,9,0
96170,104876,109146,9,0
96173,102655,105020,9,0
96178,102721,100551,9,0
96187,102028,100095,9,0
96197,103294,108762,9,0
96211,105534,105877,9,0
96219,106138,102576,9,0
96222,102766,102319,9,0
96225,100932,101100,9,0
96241,106689,107466,9,0
96243,103863,100553,9,0
96276,109003,108890,9,0
96278,109526,100848,9,0
96293,106689,107466,9,0
96317,104261,107561,9,0
96327,108485,107485,9,0
96343,105261,106792,9,0
96361,103591,105060,9,0
96391,100269,101113,9,0
96394,108477,103129,9,0
96399,103899,103398,9,0
96402,104248,107791,9,0
96403,108585,102995,9,0
96409,104029,104459,9,0
96423,104029,104459,9,0
96426,104329,100161,9,0
96442,100707,104372,9,0
96480,108585,102995,9,0
96553,100215,100076,9,0
96574,104950,100174,9,0
96576,103889,105114,9,0
96580,109526,100848,9,0
96591,101131,101410,9,0
96609,106689,107466,9,0
96625,108225,104964,9,0
96629,108477,103129,9,0
96631,109743,109330,9,0
96636,108848,103890,9,0
96638,106344,108088,9,0
96642,100294,102053,9,0
96661,104963,103707,9,0
96671,106138,102576,9,0
96680,103047,109204,9,0
96692,100163,100097,9,0
96701,105294,101404,9,0
96706,105277,106646,9,0
96709,109639,102911,9,0
96717,101244,108139,9,0
96724,106768,109480,9,0
96726,109526,100848,9,0
96734,103733,108314,9,0
96735,104052,104549,9,0
96736,102554,103678,9,0
96759,105998,101849,9,0
96764,102027,104280,9,0
96766,103172,100449,9,0
96774,109079,103387,9,0
96778,102560,102826,9,0
96809,106212,101795,9,0
96830,104329,100161,9,0
96832,104926,102115,9,0
96836,104329,100161,9,0
96837,103117,104082,9,0
96839,106689,107466,9,0
96844,101743,107164,9,0
96849,103137,101045,9,0
96855,101243,109788,9,0
96863,104297,107170,9,0
96913,102571,100958,9,0
96935,103135,109792,9,0
96939,109016,103133,9,0
96945,109106,103495,9,0
96957,106689,107466,9,0
96970,108477,103129,9,0
96996,100533,105146,9,0
96997,104052,104549,9,0
97003,108128,109285,9,0
97006,106689,107466,9,0
97010,108156,103970,9,0
97030,107400,108743,9,0
97052,102723,109102,9,0
97062,102044,107785,9,0
97070,101074,102144,9,0
97092,108477,103129,9,0
97106,102150,108276,9,0
97127,101185,104457,9,0
97135,104963,103707,9,0
97149,109003,108890,9,0
97152,107997,102308,9,0
97169,108585,102995,9,0
97200,102150,108276,9,0
97221,101623,107493,9,0
97233,108520,106562,9,0
97274,108156,103970,9,0
97301,105925,108194,9,0
97330,104926,102115,9,0
97339,108379,107632,9,0
97367,102862,109327,9,0
97368,103355,101202,9,0
97378,101634,100151,9,0
97389,102125,100586,9,0
97396,106212,101795,9,0
97458,102509,106385,9,0
97459,102271,105707,9,0
97465,103701,105382,9,0
97471,104963,103707,9,0
97489,106138,102576,9,0
97490,104052,104549,9,0
97507,102658,104133,9,0
97516,102010,108148,9,0
97533,105513,109350,9,0
97534,103627,109193,9,0
97552,102150,108276,9,0
97556,108156,103970,9,0
97559,108477,103129,9,0
97575,104926,102115,9,0
97585,101571,104936,9,0
97611,106138,102576,9,0
97615,100293,105036,9,0
97617,102439,101527,9,0
97619,105151,107053,9,0
97621,109526,100848,9,0
97623,108477,103129,9,0
97645,101311,100917,9,0
97670,107604,101566,9,0
97672,100965,102143,9,0
97677,100374,108940,9,0
97684,107588,100787,9,0
97687,108156,103970,9,0
97699,109106,103495,9,0
97713,100061,108688,9,0
97728,106240,104107,9,0
97756,109941,106704,9,0
97760,103351,107598,9,0
97761,104029,104459,9,0
97774,105947,101983,9,0
97782,104009,108915,9,0
97787,103172,100449,9,0
97798,109526,100848,9,0
97799,104926,102115,9,0
97807,109003,108890,9,0
97813,102150,108276,9,0
97823,109003,108890,9,0
97825,103172,100449,9,0
97827,106689,107466,9,0
97830,104926,102115,9,0
97853,107468,103742,9,0
97860,106138,102576,9,0
97876,102557,109073,9,0
97883,108477,103129,9,0
97890,109106,103495,9,0
97908,105561,106836,9,0
97909,101861,101525,9,0
97922,103172,100449,9,0
97924,100260,100631,9,0
97951,103441,104586,9,0
97957,104329,100161,9,0
97958,104963,103707,9,0
97968,103739,108406,9,0
98008,103027,103184,9,0
98016,107814,104600,9,0
98018,100862,102056,9,0
98031,102745,101794,9,0
98048,101803,101082,9,0
98052,108156,103970,9,0
98079,106212,101795,9,0
98094,103172,100449,9,0
98127,100510,105028,9,0
98143,108585,102995,9,0
98149,102444,106148,9,0
98161,108533,104366,9,0
98173,104926,102115,9,0
98175,105878,102661,9,0
98177,103172,100449,9,0
98192,100458,102703,9,0
98194,100567,105082,9,0
98201,105225,108570,9,0
98225,104329,100161,9,0
98226,100072,105334,9,0
98231,109409,103894,9,0
98233,109969,103634,9,0
98235,106138,102576,9,0
98264,104926,102115,9,0
98268,108477,103129,9,0
98269,108477,103129,9,0
98278,103400,106032,9,0
98292,108585,102995,9,0
98294,104008,103814,9,0
98297,104622,107748,9,0
98299,100578,105767,9,0
98314,108477,103129,9,0
98321,108098,102961,9,0
98333,106030,102828,9,0
98339,104493,104966,9,0
98365,109089,103549,9,0
98371,109106,103495,9,0
98374,104182,101660,9,0
98389,109526,100848,9,0
98392,104029,104459,9,0
98422,104963,103707,9,0
98423,101743,107164,9,0
98424,108585,102995,9,0
98435,104985,108491,9,0
98436,106138,102576,9,0
98438,101490,102296,9,0
98439,101623,107493,9,0
98444,106854,101621,9,0
98467,104329,100161,9,0
98479,101248,107187,9,0
98490,109003,108890,9,0
98497,107872,103094,9,0
98505,104329,100161,9,0
98506,102928,104621,9,0
98508,100578,105767,9,0
98514,103172,100449,9,0
98531,100578,105767,9,0
98536,100578,105767,9,0
98538,100702,100318,9,0
98542,104192,107965,9,0
98554,104285,101771,9,0
98595,109003,108890,9,0
98596,103172,100449,9,0
98600,102851,103317,9,0
98604,100815,107403,9,0
98614,100578,105767,9,0
98620,103830,100245,9,0
98625,100224,108924,9,0
98627,103739,108406,9,0
98628,106689,107466,9,0
98635,104329,100161,9,0
98636,102998,108558,9,0
98644,109106,103495,9,0
98649,109003,108890,9,0
98672,103172,100449,9,0
98677,105377,103260,9,0
