,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
2415,281,1746,1.0,3499,3499,1
2416,281,1984,0.050958,192345,192345,1
2417,282,298,0.113345,269434,269434,1
2418,282,406,0.459755,67074,67074,1
2419,282,472,0.008005,285177,285177,1
2420,282,601,0.210187,269434,269434,1
2421,282,969,1.0,2089,2089,1
2422,282,1092,0.269646,306068,306068,1
2423,282,1105,0.204672,306068,306068,1
2424,282,1123,0.540245,8916,8916,1
2425,282,1208,0.210187,269434,269434,1
2426,282,1242,0.245682,306068,306068,1
2427,282,1465,0.269646,158628,158628,1
2428,282,1596,0.269646,158628,158628,1
2429,282,1702,0.269646,158628,158628,1
2430,283,297,0.220086,306072,306072,1
2431,283,398,0.095944,262742,262742,1
2432,283,516,1.0,117811,117811,1
2433,283,521,0.921339,117811,117811,1
2434,283,715,1.0,117811,117811,1
2435,283,1212,0.095944,262742,262742,1
2436,283,1326,0.897085,117811,117811,1
2437,283,1672,0.006097,306072,306072,1
2438,283,1677,0.296993,262742,262742,1
2439,284,299,0.246956,230797,230797,1
2440,284,377,0.025274,255140,255140,1
2441,284,420,0.025274,255140,255140,1
2442,284,527,0.498989,237667,237667,1
2443,284,778,0.246956,230797,230797,1
2444,284,843,0.120234,370488,370488,1
2445,284,987,0.120234,326429,326429,1
2446,284,993,0.365172,87797,87797,1
2447,284,1006,0.021091,341668,341668,1
2448,284,1286,0.058445,341668,341668,1
2449,284,1411,0.166671,341668,341668,1
2450,284,1604,0.166671,341668,341668,1
2451,285,418,0.169758,324006,324006,1
2452,285,434,0.050194,250172,250172,1
2453,285,801,0.029595,181123,181123,1
2454,285,806,0.303089,198677,198677,1
2455,285,929,0.169758,324006,324006,1
2456,285,943,0.285379,181123,181123,1
2457,285,1087,0.050194,250172,250172,1
2458,285,1193,0.169758,324006,324006,1
2459,285,1598,0.305491,324006,324006,1
2460,285,1616,0.190539,181123,181123,1
2461,285,1799,0.559151,167826,167826,1
2462,285,1846,1.0,68201,68201,1
2463,286,333,1.0,119599,119599,1
2464,286,848,1.0,119599,119599,1
2465,286,947,0.733398,21610,21610,1
2466,286,1035,0.080474,21610,21610,1
2467,286,1504,0.031347,71479,71479,1
2468,287,478,0.264841,228905,228905,1
2469,287,673,0.033674,367179,367179,1
2470,287,784,0.014966,159298,159298,1
2471,287,1300,0.014966,159298,159298,1
2472,287,1405,0.014966,159298,159298,1
2473,287,1477,0.010556,36433,36433,1
2474,287,1684,0.014966,159298,159298,1
2475,288,349,0.18003,333551,333551,1
2476,288,469,1.0,156795,156795,1
2477,288,681,0.18003,333551,333551,1
2478,288,954,0.18003,333551,333551,1
2479,288,1551,0.250066,306601,306601,1
2480,289,1403,0.070002,198180,198180,1
2481,289,1600,0.433975,227505,227505,1
2482,289,1863,0.07272,370486,370486,1
2483,289,1887,0.319238,227505,227505,1
2484,290,473,0.002076,244729,244729,1
2485,290,1068,0.03745,201808,201808,1
2486,290,1506,0.260828,287424,287424,1
2487,290,1563,0.358305,201808,201808,1
2488,290,1709,0.684581,27367,27367,1
2489,290,1982,0.162167,287424,287424,1
2490,291,375,1.0,43583,43583,1
2491,291,1288,0.347838,286459,286459,1
2492,291,1356,0.172047,286459,286459,1
2493,291,1827,0.253965,210917,210917,1
2494,291,1842,0.241005,286459,286459,1
2495,291,1884,1.0,43583,43583,1
2496,292,294,0.168857,309092,309092,1
2497,292,438,0.014327,358293,358293,1
2498,292,575,0.058889,188380,188380,1
2499,292,923,0.058889,188380,188380,1
2500,292,944,0.06756,358293,358293,1
2501,292,1114,0.420139,83431,83431,1
2502,292,1312,0.058889,188380,188380,1
2503,292,1398,0.06756,358293,358293,1
2504,292,1580,0.420139,100911,100911,1
2505,292,1742,0.420139,100911,100911,1
