id,parent0,parent1,time,is_sample
52572,68060,63274,5,0
52574,67286,66436,5,0
52581,62970,66092,5,0
52601,68678,69151,5,0
52603,61165,61100,5,0
52645,61165,61100,5,0
52661,67148,68452,5,0
52678,65606,69040,5,0
52697,68060,63274,5,0
52714,67286,66436,5,0
52718,61165,61100,5,0
52724,64456,63017,5,0
52750,63780,69168,5,0
52771,68060,63274,5,0
52778,68915,64125,5,0
52789,64002,66280,5,0
52794,66583,60381,5,0
52825,69835,68137,5,0
52851,62080,60335,5,0
52856,68060,63274,5,0
52876,68678,69151,5,0
52883,62287,61725,5,0
52891,68122,66140,5,0
52892,67441,68954,5,0
52915,68678,69151,5,0
52921,67286,66436,5,0
52928,69001,65894,5,0
52963,60595,63438,5,0
52975,68060,63274,5,0
52977,61165,61100,5,0
52988,63069,61603,5,0
53003,64982,63224,5,0
53005,63625,68085,5,0
53014,65642,69958,5,0
53018,60998,68186,5,0
53022,68678,69151,5,0
53073,66883,67669,5,0
53090,63103,63518,5,0
53118,62708,68831,5,0
53122,61230,69218,5,0
53127,69364,61377,5,0
53134,67286,66436,5,0
53136,61538,62059,5,0
53139,68678,69151,5,0
53142,62970,66092,5,0
53146,69692,66535,5,0
53163,66265,67569,5,0
53168,62970,66092,5,0
53178,65580,60609,5,0
53181,68678,69151,5,0
53182,66760,69384,5,0
53202,68678,69151,5,0
53217,68060,63274,5,0
53232,60602,67688,5,0
53251,64046,65081,5,0
53256,61699,67554,5,0
53272,68617,69124,5,0
53290,67286,66436,5,0
53299,60836,69026,5,0
53303,62989,60256,5,0
53310,66141,64292,5,0
53312,68060,63274,5,0
53325,61662,63973,5,0
53357,68678,69151,5,0
53379,68060,63274,5,0
53423,60303,69240,5,0
53441,61165,61100,5,0
53466,68060,63274,5,0
53473,68678,69151,5,0
53500,61165,61100,5,0
53516,67286,66436,5,0
53517,68678,69151,5,0
53525,62970,66092,5,0
53536,68269,63143,5,0
53541,62970,66092,5,0
53543,69484,61149,5,0
53545,67286,66436,5,0
53576,65775,68671,5,0
53593,63409,60326,5,0
53601,66114,65017,5,0
53603,62970,66092,5,0
53610,62970,66092,5,0
53615,67968,61674,5,0
53618,66727,64879,5,0
53633,65853,69220,5,0
53639,68123,65144,5,0
53649,68060,63274,5,0
53665,62970,66092,5,0
53667,64107,69093,5,0
53669,67286,66436,5,0
53692,63523,65720,5,0
53701,66818,64360,5,0
53709,69212,68500,5,0
53712,66002,63331,5,0
53729,65733,67739,5,0
53737,61595,63173,5,0
53742,69439,62609,5,0
53768,68678,69151,5,0
53775,68060,63274,5,0
53788,68678,69151,5,0
53805,69269,60524,5,0
53830,69080,65665,5,0
53832,65238,60613,5,0
53840,62970,66092,5,0
53841,62008,68461,5,0
53844,62970,66092,5,0
53852,69936,65958,5,0
53860,68060,63274,5,0
53868,68678,69151,5,0
53899,67286,66436,5,0
53920,62970,66092,5,0
53931,68060,63274,5,0
53934,64976,63179,5,0
53955,62970,66092,5,0
53973,68967,69542,5,0
53981,68678,69151,5,0
53987,60654,64100,5,0
54012,67286,66436,5,0
54027,61165,61100,5,0
54032,67976,61892,5,0
54043,61055,61260,5,0
54072,69098,64869,5,0
54074,62970,66092,5,0
54081,61165,61100,5,0
54084,69525,62009,5,0
54089,69120,62056,5,0
54107,60571,64793,5,0
54109,62970,66092,5,0
54110,67249,68558,5,0
54125,62970,66092,5,0
54126,67286,66436,5,0
54127,61165,61100,5,0
54144,60076,62510,5,0
54161,66815,60307,5,0
54170,68060,63274,5,0
54173,60645,69331,5,0
54183,68494,61433,5,0
54188,62970,66092,5,0
54189,61883,66123,5,0
54195,68060,63274,5,0
54198,67286,66436,5,0
54215,68060,63274,5,0
54221,63843,64373,5,0
54223,63404,64825,5,0
54229,68060,63274,5,0
54234,68060,63274,5,0
54238,68060,63274,5,0
54254,61165,61100,5,0
54257,64746,64827,5,0
54258,68060,63274,5,0
54262,63972,61587,5,0
54263,68140,61556,5,0
54284,62970,66092,5,0
54287,67151,63709,5,0
54293,68060,63274,5,0
54294,61165,61100,5,0
54296,68678,69151,5,0
54298,61165,61100,5,0
54317,61001,63053,5,0
54322,64256,69827,5,0
54365,62418,66923,5,0
54368,67286,66436,5,0
54373,67286,66436,5,0
54375,67286,66436,5,0
54388,67286,66436,5,0
54392,61631,62937,5,0
54395,62175,66281,5,0
54408,68060,63274,5,0
54422,68678,69151,5,0
54427,69994,64012,5,0
54446,68152,68565,5,0
54449,67286,66436,5,0
54468,67923,63131,5,0
54469,63586,69883,5,0
54478,61165,61100,5,0
54484,67966,60921,5,0
54499,60171,68277,5,0
54505,60030,65363,5,0
54518,68060,63274,5,0
54522,65839,65923,5,0
54534,68527,61762,5,0
54540,68086,69411,5,0
54551,67112,69073,5,0
54556,61165,61100,5,0
54571,67286,66436,5,0
54578,69502,63119,5,0
54601,62111,63506,5,0
54605,68678,69151,5,0
54609,62970,66092,5,0
54622,68060,63274,5,0
54630,61186,67195,5,0
54640,62970,66092,5,0
54674,62970,66092,5,0
54686,64032,60479,5,0
54706,64603,65029,5,0
54708,67697,61144,5,0
54709,68060,63274,5,0
54711,68060,63274,5,0
54714,66210,69700,5,0
54723,61524,62558,5,0
54725,61205,67866,5,0
54747,67123,61889,5,0
54749,67286,66436,5,0
54762,69074,69477,5,0
54764,62426,66730,5,0
54766,61165,61100,5,0
54817,68060,63274,5,0
54826,62970,66092,5,0
54841,67286,66436,5,0
54853,65212,60874,5,0
54862,69276,60757,5,0
54877,62970,66092,5,0
54887,68678,69151,5,0
54892,67286,66436,5,0
54897,67286,66436,5,0
54916,67286,66436,5,0
54920,68678,69151,5,0
54962,61398,61857,5,0
54973,62629,68158,5,0
54980,65498,67996,5,0
54999,65991,60151,5,0
55025,68980,66739,5,0
55033,67286,66436,5,0
55050,68828,60344,5,0
55058,68060,63274,5,0
55067,67286,66436,5,0
55077,66608,68392,5,0
55078,68678,69151,5,0
55081,65044,61268,5,0
55083,68060,63274,5,0
55137,61837,62799,5,0
55148,67286,66436,5,0
55149,68060,63274,5,0
55160,67230,60563,5,0
55176,63467,67191,5,0
55191,67286,66436,5,0
55206,68678,69151,5,0
55214,62970,66092,5,0
55239,68678,69151,5,0
55246,61742,67500,5,0
55293,67286,66436,5,0
55301,62970,66092,5,0
55357,68678,69151,5,0
55367,62970,66092,5,0
55378,68060,63274,5,0
55382,60812,61069,5,0
55404,64925,63426,5,0
55412,68680,67850,5,0
55420,69064,61147,5,0
55432,67286,66436,5,0
55442,67286,66436,5,0
55462,62970,66092,5,0
55463,66745,65572,5,0
55467,68060,63274,5,0
55469,68060,63274,5,0
55480,68060,63274,5,0
55496,61839,65139,5,0
55524,62970,66092,5,0
55528,68979,62095,5,0
55566,61244,66742,5,0
55567,67286,66436,5,0
55572,68692,66517,5,0
55576,68678,69151,5,0
55584,67286,66436,5,0
55589,68060,63274,5,0
55603,61165,61100,5,0
55611,66233,60368,5,0
55670,68060,63274,5,0
55671,64960,60027,5,0
55677,60803,63361,5,0
55679,67012,63908,5,0
55690,68678,69151,5,0
55691,62970,66092,5,0
55702,61003,66110,5,0
55747,62970,66092,5,0
55751,62970,66092,5,0
55781,67286,66436,5,0
55783,60604,63406,5,0
55794,68678,69151,5,0
55800,68678,69151,5,0
55851,62970,66092,5,0
55871,66091,62053,5,0
55915,67163,65126,5,0
55927,67805,61345,5,0
55958,68678,69151,5,0
55967,63413,61763,5,0
55971,67286,66436,5,0
55977,67286,66436,5,0
55995,62970,66092,5,0
56007,62970,66092,5,0
56020,61165,61100,5,0
56027,68678,69151,5,0
56040,65587,64186,5,0
56046,68678,69151,5,0
56068,68060,63274,5,0
56080,67286,66436,5,0
56093,60995,62681,5,0
56095,62970,66092,5,0
56104,67286,66436,5,0
56106,60633,61828,5,0
56109,61165,61100,5,0
56117,61336,69749,5,0
56124,67286,66436,5,0
56140,65667,65479,5,0
56189,68678,69151,5,0
56190,67286,66436,5,0
56191,67499,63285,5,0
56197,61165,61100,5,0
56202,68060,63274,5,0
56207,64132,60541,5,0
56218,68582,69967,5,0
56240,68060,63274,5,0
56256,69877,65993,5,0
56281,60898,69334,5,0
56301,64873,66498,5,0
56310,64816,62093,5,0
56311,68678,69151,5,0
56332,64886,61569,5,0
56333,68060,63274,5,0
56353,63189,68138,5,0
56405,68678,69151,5,0
56406,68060,63274,5,0
56444,66286,63200,5,0
56452,61031,69845,5,0
56468,61165,61100,5,0
56473,62970,66092,5,0
56475,63396,60106,5,0
56491,64925,63426,5,0
56502,62970,66092,5,0
56527,67286,66436,5,0
56539,65806,62375,5,0
56552,68060,63274,5,0
56559,69880,60295,5,0
56570,61165,61100,5,0
56576,63876,68293,5,0
56591,69320,63339,5,0
56593,61165,61100,5,0
56608,61165,61100,5,0
56633,65802,69036,5,0
56641,64111,63760,5,0
56642,60880,66559,5,0
56666,68060,63274,5,0
56671,62970,66092,5,0
56700,60126,64520,5,0
56708,68060,63274,5,0
56709,61165,61100,5,0
56760,68678,69151,5,0
56791,62970,66092,5,0
56792,62970,66092,5,0
56794,68060,63274,5,0
56804,62970,66092,5,0
56810,62970,66092,5,0
56811,63965,67626,5,0
56822,67286,66436,5,0
56826,68678,69151,5,0
56833,61859,66887,5,0
56856,68060,63274,5,0
56859,61165,61100,5,0
56885,68060,63274,5,0
56896,61165,61100,5,0
56902,68060,63274,5,0
56905,60988,60478,5,0
56923,68678,69151,5,0
56932,68060,63274,5,0
56937,63404,64825,5,0
56955,61165,61100,5,0
56959,66236,62610,5,0
56960,67286,66436,5,0
56981,61165,61100,5,0
56987,63668,69405,5,0
56992,62970,66092,5,0
57002,61165,61100,5,0
57005,61165,61100,5,0
57010,63309,64855,5,0
57011,61165,61100,5,0
57032,68603,65844,5,0
57044,61165,61100,5,0
57047,66616,66504,5,0
57052,63500,67063,5,0
57061,61165,61100,5,0
57071,67286,66436,5,0
57083,68678,69151,5,0
57089,68678,69151,5,0
57096,68678,69151,5,0
57121,61165,61100,5,0
57132,63219,62179,5,0
57141,67286,66436,5,0
57146,69686,60467,5,0
57158,68678,69151,5,0
57162,69156,68829,5,0
57169,63516,61150,5,0
57177,61165,61100,5,0
57187,61165,61100,5,0
57188,68017,66851,5,0
57193,62970,66092,5,0
57256,62592,67616,5,0
57257,66043,67993,5,0
57269,62970,66092,5,0
57309,62465,66584,5,0
57310,66639,63613,5,0
57314,67286,66436,5,0
57331,63290,62750,5,0
57344,65992,68055,5,0
57360,66012,65727,5,0
57365,64944,66293,5,0
57389,63291,62183,5,0
57401,69770,69677,5,0
57412,61165,61100,5,0
57420,67286,66436,5,0
57424,68192,64206,5,0
57426,61093,67989,5,0
57428,68678,69151,5,0
57449,69430,68468,5,0
57450,68060,63274,5,0
57456,63595,66271,5,0
57457,62970,66092,5,0
57472,61165,61100,5,0
57475,68678,69151,5,0
57476,68060,63274,5,0
57477,68197,68118,5,0
57478,62970,66092,5,0
57489,62389,66835,5,0
57507,67286,66436,5,0
57520,62970,66092,5,0
57524,67764,65765,5,0
57536,60787,60776,5,0
57545,60323,67813,5,0
57557,68678,69151,5,0
57562,61165,61100,5,0
57570,67286,66436,5,0
57576,69008,64614,5,0
57577,61165,61100,5,0
57580,65400,60052,5,0
57624,62970,66092,5,0
57644,62970,66092,5,0
57655,62970,66092,5,0
57662,66997,63896,5,0
57672,62414,60863,5,0
57683,60571,64793,5,0
57693,61287,62340,5,0
57697,65661,65497,5,0
57708,65366,69699,5,0
57711,61165,61100,5,0
57745,69430,68468,5,0
57763,67240,64205,5,0
57788,63248,69501,5,0
57791,67286,66436,5,0
57802,63850,68857,5,0
57810,61165,61100,5,0
57817,61165,61100,5,0
57831,64091,60593,5,0
57832,61165,61100,5,0
57837,68060,63274,5,0
57841,63993,63497,5,0
57842,65406,68131,5,0
57859,67286,66436,5,0
57867,61477,67041,5,0
57873,66731,63951,5,0
57881,68678,69151,5,0
57908,66395,68418,5,0
57917,60109,66493,5,0
57922,66489,67901,5,0
57932,68060,63274,5,0
57933,61285,63010,5,0
57938,62427,66604,5,0
57951,60215,63099,5,0
57954,68060,63274,5,0
57959,69894,64699,5,0
57968,68761,64362,5,0
57974,63424,69947,5,0
57985,68678,69151,5,0
57986,68678,69151,5,0
58003,67286,66436,5,0
58010,62970,66092,5,0
58011,68060,63274,5,0
58020,68060,63274,5,0
58035,65743,60402,5,0
58046,60030,65363,5,0
58049,68080,62873,5,0
58052,68060,63274,5,0
58055,64607,66186,5,0
58074,63097,68323,5,0
58080,64973,64061,5,0
58081,65253,65117,5,0
58094,68060,63274,5,0
58104,67920,67630,5,0
58112,62970,66092,5,0
58115,62970,66092,5,0
58123,67475,69097,5,0
58136,67761,68930,5,0
58191,61476,67954,5,0
58205,68060,63274,5,0
58215,68759,61778,5,0
58232,68450,63024,5,0
58234,60101,66558,5,0
58245,64368,63431,5,0
58247,68060,63274,5,0
58258,68294,67788,5,0
58267,67286,66436,5,0
58272,62453,69241,5,0
58314,64845,62166,5,0
58342,67286,66436,5,0
58344,62970,66092,5,0
58356,61126,64839,5,0
58363,67286,66436,5,0
58368,62970,66092,5,0
58374,62970,66092,5,0
58390,62970,66092,5,0
58421,62914,62601,5,0
58424,64445,67839,5,0
58426,68678,69151,5,0
58434,61235,64738,5,0
58471,68678,69151,5,0
58490,68678,69151,5,0
58496,62970,66092,5,0
58521,63560,65877,5,0
58534,66885,68214,5,0
58545,68739,60260,5,0
58563,68192,64206,5,0
58569,62287,61725,5,0
58573,62970,66092,5,0
58585,68250,61870,5,0
58587,63290,62750,5,0
58592,68259,62474,5,0
58593,68678,69151,5,0
58601,64660,60457,5,0
58605,67602,68354,5,0
58628,60981,65067,5,0
58634,66205,68756,5,0
58649,66119,63344,5,0
58653,63847,66323,5,0
58668,62970,66092,5,0
58685,67286,66436,5,0
58690,68060,63274,5,0
58695,67958,64700,5,0
58699,60552,62097,5,0
58701,68237,60466,5,0
58703,68060,63274,5,0
58723,63321,61706,5,0
58741,68060,63274,5,0
58742,68734,66711,5,0
58749,69547,64335,5,0
58759,61165,61100,5,0
58765,60316,69848,5,0
58770,68607,62769,5,0
58792,67286,66436,5,0
58798,64416,63356,5,0
58803,61136,68477,5,0
58807,62907,62890,5,0
58820,69852,64177,5,0
58836,62970,66092,5,0
58849,69104,68413,5,0
58856,68678,69151,5,0
58867,69507,61817,5,0
58880,64806,60840,5,0
58881,61143,63514,5,0
58895,65824,60191,5,0
58922,61611,69729,5,0
58930,63269,65182,5,0
58949,65386,64675,5,0
58954,69788,62583,5,0
58978,61165,61100,5,0
59016,61037,65027,5,0
59032,66303,64609,5,0
59034,65975,61824,5,0
59037,67286,66436,5,0
59047,61165,61100,5,0
59054,67005,68253,5,0
59056,68678,69151,5,0
59061,61165,61100,5,0
59063,68942,62698,5,0
59064,67461,62626,5,0
59085,63118,66415,5,0
59106,60892,67179,5,0
59117,68060,63274,5,0
59128,62976,63768,5,0
59130,69109,61841,5,0
59133,66007,61955,5,0
59142,60696,67898,5,0
59145,64020,65250,5,0
59159,62970,66092,5,0
59161,69654,69869,5,0
59171,69333,62385,5,0
59179,68678,69151,5,0
59190,68678,69151,5,0
59201,68750,60244,5,0
59222,67286,66436,5,0
59245,66301,69365,5,0
59250,68060,63274,5,0
59251,61165,61100,5,0
59253,61165,61100,5,0
59293,64739,62477,5,0
59298,61165,61100,5,0
59312,61165,61100,5,0
59315,68060,63274,5,0
59320,69252,64670,5,0
59323,67361,66940,5,0
59324,63191,64374,5,0
59327,68060,63274,5,0
59344,67286,66436,5,0
59379,60989,68780,5,0
59406,62094,67970,5,0
59418,67286,66436,5,0
59428,64545,62291,5,0
59431,64301,65297,5,0
59434,69106,65121,5,0
59455,68060,63274,5,0
59463,65076,64881,5,0
59465,62970,66092,5,0
59509,67286,66436,5,0
59513,68060,63274,5,0
59524,69285,64830,5,0
59536,68060,63274,5,0
59541,68175,63057,5,0
59556,67790,62450,5,0
59578,63813,69673,5,0
59593,62970,66092,5,0
59610,62970,66092,5,0
59621,67286,66436,5,0
59631,60867,69847,5,0
59635,61165,61100,5,0
59644,62970,66092,5,0
59656,66531,63559,5,0
59664,64453,69839,5,0
59678,68060,63274,5,0
59720,62970,66092,5,0
59723,68998,63651,5,0
59726,65007,60264,5,0
59731,63713,67864,5,0
59755,68060,63274,5,0
59758,60474,69830,5,0
59778,68105,64954,5,0
59785,68971,66167,5,0
59808,67979,65782,5,0
59833,67286,66436,5,0
59834,64083,61975,5,0
59841,68060,63274,5,0
59870,62970,66092,5,0
59881,68678,69151,5,0
59896,65807,63707,5,0
59907,66900,67843,5,0
59908,61165,61100,5,0
59909,68678,69151,5,0
59964,68484,66394,5,0
59989,68481,65812,5,0
59990,60633,61828,5,0
60027,72342,76760,6,0
60030,76631,72537,6,0
60038,77718,79469,6,0
60044,74049,73448,6,0
60052,71573,79599,6,0
60076,71410,74438,6,0
60101,75166,73249,6,0
60106,71743,77617,6,0
60109,73918,72997,6,0
60110,71743,77617,6,0
60126,72271,78799,6,0
60151,78969,70558,6,0
60171,76519,73730,6,0
60189,75257,75547,6,0
60191,75166,73249,6,0
60199,74428,74211,6,0
60215,75166,73249,6,0
60244,73602,77677,6,0
60256,70361,73065,6,0
60260,71743,77617,6,0
60263,71743,77617,6,0
60264,71410,74438,6,0
60295,71410,74438,6,0
60303,73602,77677,6,0
60307,71743,77617,6,0
60316,76079,70936,6,0
60323,79339,70963,6,0
60326,77047,71334,6,0
60335,72987,76915,6,0
60344,72502,70628,6,0
60368,79908,74921,6,0
60381,77718,79469,6,0
60402,71912,79855,6,0
60444,73602,77677,6,0
60457,77718,79469,6,0
60466,71410,74438,6,0
60467,71410,74438,6,0
60470,70931,79442,6,0
60474,71328,74382,6,0
60478,73602,77677,6,0
60479,75035,78934,6,0
60523,79170,70649,6,0
60524,71743,77617,6,0
60539,71217,72391,6,0
60541,79393,75359,6,0
60552,75166,73249,6,0
60563,71410,74438,6,0
60571,75166,73249,6,0
60593,70068,73370,6,0
60595,74065,74408,6,0
60601,71410,74438,6,0
60602,73602,77677,6,0
60604,71450,72143,6,0
60609,75166,73249,6,0
60613,74344,70233,6,0
60633,76300,79544,6,0
60645,79574,78949,6,0
60654,76392,78511,6,0
60682,78625,76882,6,0
60696,75166,73249,6,0
60738,71743,77617,6,0
60757,77718,79469,6,0
60760,71509,79926,6,0
60776,71743,77617,6,0
60784,75554,70862,6,0
60787,71138,78564,6,0
60803,75166,73249,6,0
60812,71410,74438,6,0
60836,79150,78482,6,0
60840,71410,74438,6,0
60848,73284,77081,6,0
60863,75166,73249,6,0
60867,77688,78113,6,0
60874,73602,77677,6,0
60880,73602,77677,6,0
60884,74200,75190,6,0
60892,71410,74438,6,0
60898,71410,74438,6,0
60921,71743,77617,6,0
60946,75166,73249,6,0
60981,77718,79469,6,0
60985,71743,77617,6,0
60988,70910,75061,6,0
60989,73602,77677,6,0
60995,71743,77617,6,0
60998,71410,74438,6,0
61001,72282,75356,6,0
61003,74633,72460,6,0
61031,75166,73249,6,0
61037,77718,79469,6,0
61053,78177,72362,6,0
61055,75855,73101,6,0
61069,71743,77617,6,0
61072,77718,79469,6,0
61093,71410,74438,6,0
61100,76635,73830,6,0
61126,76855,74055,6,0
61136,73602,77677,6,0
61139,70848,76683,6,0
61143,79729,76908,6,0
61144,72377,71214,6,0
61147,73307,70453,6,0
61149,71410,74438,6,0
61150,77718,79469,6,0
61165,71149,72520,6,0
61186,75449,79895,6,0
61191,77718,79469,6,0
61205,70135,70428,6,0
61230,71855,79203,6,0
61235,72088,75146,6,0
61244,79263,77980,6,0
61250,70810,72494,6,0
61260,77718,79469,6,0
61268,75622,70532,6,0
61280,75983,78944,6,0
61285,75166,73249,6,0
61287,72102,71452,6,0
61324,73815,75637,6,0
61336,76346,77219,6,0
61345,71410,74438,6,0
61377,71743,77617,6,0
61398,71410,74438,6,0
61416,75327,72497,6,0
61433,77718,79469,6,0
61476,73573,77376,6,0
61477,77106,72383,6,0
61524,71743,77617,6,0
61538,77718,79469,6,0
61556,77718,79469,6,0
61569,75340,74252,6,0
61587,72524,73151,6,0
61595,71410,74438,6,0
61603,77718,79469,6,0
61611,77718,79469,6,0
61631,71743,77617,6,0
61639,71743,77617,6,0
61648,76239,76400,6,0
61662,74962,73784,6,0
61674,70782,70483,6,0
61699,75096,74909,6,0
61706,74145,77903,6,0
61725,75166,73249,6,0
61742,77471,75304,6,0
61762,71743,77617,6,0
61763,73602,77677,6,0
61778,75166,73249,6,0
61817,77718,79469,6,0
61824,71743,77617,6,0
61828,74214,76245,6,0
61837,75410,76897,6,0
61839,72601,77708,6,0
61841,78386,72168,6,0
61852,76083,72672,6,0
61857,78730,72373,6,0
61859,76991,71377,6,0
61868,77718,79469,6,0
61870,71743,77617,6,0
61883,70852,70719,6,0
61889,73129,76439,6,0
61892,77251,77637,6,0
61901,71410,74438,6,0
61911,77718,79469,6,0
61955,71410,74438,6,0
61975,73602,77677,6,0
61981,77718,79469,6,0
62008,77718,79469,6,0
62009,71743,77617,6,0
62023,77718,79469,6,0
62053,79393,75359,6,0
62056,71743,77617,6,0
62059,71743,77617,6,0
62080,75166,73249,6,0
62093,79846,78126,6,0
62094,73602,77677,6,0
62095,71152,72484,6,0
62097,79440,75545,6,0
62111,74288,77840,6,0
62166,74632,70475,6,0
62175,71056,70353,6,0
62179,71410,74438,6,0
62183,73602,77677,6,0
62287,71743,77617,6,0
62291,73602,77677,6,0
62340,75000,77897,6,0
62375,71007,72619,6,0
62385,71410,74438,6,0
62389,75212,78210,6,0
62414,72954,73428,6,0
62418,70450,72731,6,0
62420,77805,72005,6,0
62426,70791,72459,6,0
62427,71235,73636,6,0
62448,75166,73249,6,0
62450,74639,73217,6,0
62453,71743,77617,6,0
62465,77718,79469,6,0
62474,77718,79469,6,0
62477,70415,75930,6,0
62500,75166,73249,6,0
62510,76148,79040,6,0
62558,71410,74438,6,0
62583,71410,74438,6,0
62592,71743,77617,6,0
62596,77718,79469,6,0
62601,71743,77617,6,0
62609,72516,74241,6,0
62610,73602,77677,6,0
62626,78166,70174,6,0
62629,72901,77779,6,0
62681,71410,74438,6,0
62698,71743,77617,6,0
62702,72510,74554,6,0
62705,75166,73249,6,0
62708,77718,79469,6,0
62750,73602,77677,6,0
62759,73602,77677,6,0
62769,71410,74438,6,0
62799,71655,79629,6,0
62837,71126,77807,6,0
62873,75166,73249,6,0
62879,71743,77617,6,0
62890,71410,74438,6,0
62907,73602,77677,6,0
62908,73602,77677,6,0
62912,71410,74438,6,0
62914,78351,70999,6,0
62937,77879,73957,6,0
62957,71410,74438,6,0
62968,70297,72939,6,0
62969,73602,77677,6,0
62970,75166,73249,6,0
62976,75899,77248,6,0
62980,77718,79469,6,0
62983,73602,77677,6,0
62989,77718,79469,6,0
62991,71743,77617,6,0
62997,71743,77617,6,0
63010,71410,74438,6,0
63017,72004,70822,6,0
63024,73602,77677,6,0
63053,79760,78066,6,0
63057,75166,73249,6,0
63069,73602,77677,6,0
63078,71410,74438,6,0
63097,78191,71935,6,0
63099,71410,74438,6,0
63103,77718,79469,6,0
63117,70372,70485,6,0
63118,73602,77677,6,0
63119,71888,72701,6,0
63127,76657,70458,6,0
63130,77718,79469,6,0
63131,75166,73249,6,0
63143,73946,73519,6,0
63173,74034,78614,6,0
63177,73602,77677,6,0
63179,75166,73249,6,0
63183,71743,77617,6,0
63189,70661,73713,6,0
63191,71743,77617,6,0
63195,71743,77617,6,0
63200,77718,79469,6,0
63216,74025,71705,6,0
63219,70815,72022,6,0
63224,78105,77483,6,0
63248,71410,74438,6,0
63269,75354,71302,6,0
63274,70747,79497,6,0
63285,72529,76199,6,0
63290,75166,73249,6,0
63291,71743,77617,6,0
63309,72399,75331,6,0
63321,71743,77617,6,0
63331,74153,70884,6,0
63339,71410,74438,6,0
63344,75166,73249,6,0
63356,77718,79469,6,0
63361,73602,77677,6,0
63396,77718,79469,6,0
63404,71292,72028,6,0
63406,75166,73249,6,0
63409,71410,74438,6,0
63413,70054,74342,6,0
63424,73602,77677,6,0
63426,77718,79469,6,0
63431,70921,77892,6,0
63438,70637,78758,6,0
63453,71220,72392,6,0
63467,76355,77629,6,0
63493,77718,79469,6,0
63497,77718,79469,6,0
63500,77718,79469,6,0
63506,73602,77677,6,0
63508,74089,76155,6,0
63514,75166,73249,6,0
63516,70429,77982,6,0
63518,77718,79469,6,0
63523,71743,77617,6,0
63537,71743,77617,6,0
63559,77718,79469,6,0
63560,73602,77677,6,0
63565,70275,75566,6,0
63569,73602,77677,6,0
63586,70253,77883,6,0
63595,70652,73163,6,0
63613,73728,79147,6,0
63625,77137,73347,6,0
63651,71743,77617,6,0
63668,75166,73249,6,0
63670,77401,79092,6,0
63707,73602,77677,6,0
63709,79345,74242,6,0
63713,70614,73317,6,0
63760,71743,77617,6,0
63768,71410,74438,6,0
63780,75166,73249,6,0
63813,75166,73249,6,0
63843,77718,79469,6,0
63844,73602,77677,6,0
63847,75166,73249,6,0
63850,72393,78477,6,0
63851,70110,75751,6,0
63876,77718,79469,6,0
63896,73602,77677,6,0
63908,73602,77677,6,0
63923,75166,73249,6,0
63928,76695,77932,6,0
63951,71743,77617,6,0
63965,75501,70776,6,0
63972,71410,74438,6,0
63973,77718,79469,6,0
63993,73235,78024,6,0
63996,77718,79469,6,0
64002,77063,79786,6,0
64012,79866,70398,6,0
64020,71410,74438,6,0
64032,79619,73769,6,0
64046,75166,73249,6,0
64061,74992,70495,6,0
64083,72212,75425,6,0
64091,71410,74438,6,0
64100,75909,78524,6,0
64107,75290,77310,6,0
64111,73148,72723,6,0
64125,77748,72009,6,0
64132,78989,70473,6,0
64165,78858,79560,6,0
64177,71743,77617,6,0
64186,77718,79469,6,0
64205,71743,77617,6,0
64206,79919,77010,6,0
64256,75166,73249,6,0
64260,71410,74438,6,0
64292,76630,73596,6,0
64301,78951,74877,6,0
64316,72739,72179,6,0
64318,71410,74438,6,0
64320,77718,79469,6,0
64335,75771,79489,6,0
64360,71743,77617,6,0
64362,71410,74438,6,0
64368,71410,74438,6,0
64373,71410,74438,6,0
64374,78881,76945,6,0
64386,79146,73958,6,0
64416,72186,70186,6,0
64445,76459,76592,6,0
64453,76131,71209,6,0
64456,77718,79469,6,0
64489,71410,74438,6,0
64490,76175,77056,6,0
64520,75166,73249,6,0
64545,71533,70218,6,0
64603,71149,72520,6,0
64607,73113,75022,6,0
64609,77783,74986,6,0
64614,73343,73430,6,0
64640,77718,79469,6,0
64660,79434,72908,6,0
64670,75166,73249,6,0
64675,72860,78037,6,0
64699,75166,73249,6,0
64700,70511,78771,6,0
64738,79815,77041,6,0
64739,77184,77211,6,0
64746,73602,77677,6,0
64793,73602,77677,6,0
64806,77639,75119,6,0
64811,76852,73214,6,0
64816,79187,71161,6,0
64825,73602,77677,6,0
64827,76093,75503,6,0
64830,75166,73249,6,0
64839,75166,73249,6,0
64845,71410,74438,6,0
64855,77718,79469,6,0
64869,77718,79469,6,0
64873,71743,77617,6,0
64879,71739,73514,6,0
64881,75528,78428,6,0
64886,70806,71647,6,0
64896,73602,77677,6,0
64921,75486,73546,6,0
64925,77718,79469,6,0
64944,76999,71037,6,0
64954,71743,77617,6,0
64960,74550,74946,6,0
64973,75166,73249,6,0
64976,76969,74110,6,0
64982,79651,79398,6,0
65007,73208,73562,6,0
65017,72640,77525,6,0
65027,73602,77677,6,0
65029,71583,75875,6,0
65044,71878,79957,6,0
65062,71410,74438,6,0
65067,75283,78190,6,0
65076,75166,73249,6,0
65081,77724,76145,6,0
65101,72514,77142,6,0
65117,77718,79469,6,0
65121,76614,70684,6,0
65126,79192,78922,6,0
65139,78458,79054,6,0
65144,70696,74593,6,0
65176,71410,74438,6,0
65182,77718,79469,6,0
65212,76755,79598,6,0
65238,71410,74438,6,0
