,pair_1,pair_2,ibd_frac,ibd_min_node,ibd_max_node,ibd_nsegments
2810,1336,1783,0.319901,318217,318217,1
2811,1337,1413,0.800674,92937,92937,1
2812,1337,1433,1.0,92937,92937,1
2813,1337,1835,1.0,34174,34174,1
2814,1337,1933,1.0,2104,2104,1
2815,1337,1944,1.0,34174,34174,1
2816,1339,1801,0.213649,247509,247509,1
2817,1342,1453,0.814725,109153,109153,1
2818,1342,1590,1.0,197852,197852,1
2819,1343,1904,0.167382,335696,335696,1
2820,1346,1396,1.0,31616,31616,1
2821,1347,1503,1.0,48308,48308,1
2822,1347,1716,1.0,194494,194494,1
2823,1348,1960,1.0,246205,246205,1
2824,1349,1702,1.0,323102,323102,1
2825,1350,1458,0.539572,339980,339980,1
2826,1353,1398,0.395966,78817,78817,1
2827,1353,1401,0.395966,195760,195760,1
2828,1353,1491,0.604034,356520,356520,1
2829,1353,1538,0.604034,356520,356520,1
2830,1353,1544,0.604034,356520,356520,1
2831,1353,1752,0.395966,195760,195760,1
2832,1353,1993,0.395966,50458,50458,1
2833,1355,1383,0.636279,328577,328577,1
2834,1355,1456,0.636279,328577,328577,1
2835,1355,1622,0.493392,328577,328577,1
2836,1355,1645,0.636279,328577,328577,1
2837,1355,1775,0.363721,371810,371810,1
2838,1356,1756,0.927656,290456,290456,1
2839,1357,1978,1.0,357861,357861,1
2840,1359,1530,0.825675,371911,371911,1
2841,1359,1682,1.0,371911,371911,1
2842,1359,1753,1.0,371911,371911,1
2843,1361,1448,1.0,124555,124555,1
2844,1362,1881,1.0,228378,228378,1
2845,1364,1522,0.604323,256772,256772,2
2846,1364,1671,0.395677,177799,177799,1
2847,1364,1781,1.0,32738,32738,1
2848,1367,1388,0.510489,185876,185876,1
2849,1367,1663,0.510489,230084,230084,1
2850,1367,1985,0.510489,185876,185876,1
2851,1368,1564,1.0,9286,9286,1
2852,1368,1766,1.0,9286,9286,1
2853,1370,1573,0.000287,77819,77819,1
2854,1371,1575,1.0,56182,56182,1
2855,1372,1890,0.260388,126170,126170,1
2856,1374,1788,1.0,335468,335468,1
2857,1379,1626,0.961373,142862,142862,1
2858,1380,1416,0.633681,286780,286780,1
2859,1380,1490,1.0,30473,30473,1
2860,1380,1532,0.492759,102328,102328,1
2861,1380,1868,0.366319,330300,330300,1
2862,1383,1456,1.0,133333,133333,1
2863,1383,1622,0.857113,286569,286569,1
2864,1383,1645,1.0,59207,59207,1
2865,1385,1806,1.0,20577,20577,1
2866,1387,1397,1.0,324441,324441,1
2867,1387,1438,1.0,267358,267358,1
2868,1387,1680,1.0,99705,99705,1
2869,1387,1979,0.032246,267358,267358,1
2870,1388,1663,1.0,230084,230084,1
2871,1388,1985,1.0,185876,185876,1
2872,1389,1733,1.0,23476,23476,1
2873,1390,1491,0.214636,128537,128537,1
2874,1390,1762,0.534234,363270,363270,1
2875,1391,1531,0.945633,313439,313439,1
2876,1391,1576,0.945633,313439,313439,1
2877,1391,1583,1.0,211287,211287,1
2878,1391,1915,0.945633,313439,313439,1
2879,1392,1400,1.0,20734,20734,1
2880,1392,1519,0.692518,330131,330131,1
2881,1393,1475,0.124852,349761,349761,1
2882,1393,1610,0.124852,349761,349761,1
2883,1395,1432,0.801632,78511,78511,1
2884,1395,1697,1.0,148481,148481,1
2885,1397,1438,1.0,324441,324441,1
2886,1397,1680,1.0,324441,324441,1
2887,1397,1979,0.032246,324441,324441,1
2888,1398,1401,1.0,195760,195760,1
2889,1398,1752,1.0,195760,195760,1
2890,1398,1993,1.0,78817,78817,1
2891,1399,1949,1.0,57801,57801,1
2892,1400,1519,0.692518,330131,330131,1
2893,1401,1752,1.0,16779,16779,1
2894,1401,1993,1.0,195760,195760,1
2895,1402,1926,1.0,118058,118058,1
2896,1403,1419,1.0,102061,102061,1
2897,1405,1509,1.0,196556,196556,1
2898,1405,1995,0.23244,216695,216695,1
2899,1407,1866,1.0,360636,360636,1
2900,1407,1977,1.0,360636,360636,1
2901,1409,1417,0.30708,216889,216889,1
2902,1409,1846,0.30708,216889,216889,1
2903,1413,1433,0.800674,79591,79591,1
2904,1413,1818,0.199326,14684,14684,1
2905,1413,1835,0.800674,92937,92937,1
2906,1413,1933,0.800674,92937,92937,1
2907,1413,1944,0.800674,92937,92937,1
2908,1416,1490,0.633681,286780,286780,1
2909,1416,1532,0.492759,286780,286780,1
2910,1417,1846,1.0,84768,84768,1
2911,1418,1524,1.0,75643,75643,1
2912,1420,1594,1.0,44490,44490,1
2913,1420,1855,1.0,91099,91099,1
2914,1421,1834,0.887568,176465,176465,1
2915,1423,1903,1.0,186129,186129,1
2916,1426,1811,1.0,254940,254940,1
2917,1430,1518,1.0,61288,61288,1
